contact_id,first_name,last_name,email,account_id,job_title,country,region,industry,lifecycle_stage,lead_score,engagement_score,consent_status
CON-007751,Angela,Martin,contact7751@example.test,ACC-00813,Director of Technology,France,Europe,Manufacturing,MQL,3,10,Opted In
CON-007752,Robert,Patrick,contact7752@example.test,ACC-00685,IT Manager,Germany,Europe,Financial Services,Customer,34,90,Opted In
CON-007753,George,Osborne,contact7753@example.test,ACC-00104,Marketing Manager,United States,WW,Education,SQL,22,94,Opted In
CON-007754,Katrina,Brown,contact7754@example.test,ACC-00599,Marketing Manager,Germany,WW,Agriculture,Customer,20,52,Opted In
CON-007755,Shannon,Ferguson,contact7755@example.test,ACC-00386,CIO,India,WW,Education,Engaged,93,2,Opted In
CON-007756,Ryan,Carson,contact7756@example.test,ACC-00389,Product Owner,United States,WW,Manufacturing,Known,4,75,Opted In
CON-007757,Katelyn,Mahoney,contact7757@example.test,ACC-00264,Product Owner,South Africa,AMEA,Professional Services,MQL,95,38,Opted In
CON-007758,Michaela,Thompson,contact7758@example.test,ACC-00817,Marketing Manager,Saudi Arabia,AMEA,Manufacturing,Engaged,73,50,Opted In
CON-007759,Angela,Preston,contact7759@example.test,ACC-00178,Scrum Master,Spain,Europe,Financial Services,SQL,86,26,Opted In
CON-007760,Nicole,Mason,contact7760@example.test,ACC-00038,Marketing Manager,Germany,Europe,Manufacturing,MQL,49,18,Opted In
CON-007761,Patricia,Nunez,contact7761@example.test,ACC-00454,Scrum Master,Singapore,APAC,Agriculture,MQL,60,9,Opted In
CON-007762,Nicole,Harris,contact7762@example.test,ACC-00697,Operations Manager,France,Europe,Manufacturing,Customer,18,80,Opted In
CON-007763,Lisa,Russell,contact7763@example.test,ACC-00149,Director of Technology,United Arab Emirates,AMEA,Manufacturing,Known,59,83,Opted In
CON-007764,Julie,Wagner,contact7764@example.test,ACC-00989,Marketing Manager,Japan,APAC,Manufacturing,Opportunity,16,75,Opted In
CON-007765,Cynthia,Ware,contact7765@example.test,ACC-00059,Product Owner,Italy,Europe,Financial Services,Opportunity,37,22,Not Subscribed
CON-007766,Tabitha,Gentry,contact7766@example.test,ACC-00871,Product Owner,India,WW,Financial Services,MQL,62,7,Not Subscribed
CON-007767,Karen,Tate,contact7767@example.test,ACC-00682,Training Manager,South Africa,AMEA,Financial Services,Engaged,40,88,Not Subscribed
CON-007768,Gregory,Gibson,contact7768@example.test,ACC-00432,Scrum Master,United States,WW,Technology,MQL,64,90,Opted In
CON-007769,John,Arnold,contact7769@example.test,ACC-00270,Director of Technology,Singapore,APAC,Financial Services,Customer,35,100,Opted In
CON-007770,Tammy,Rodriguez,contact7770@example.test,ACC-00316,Marketing Manager,Spain,Europe,Financial Services,Opportunity,61,10,Opted In
CON-007771,Teresa,Lee,contact7771@example.test,ACC-00143,IT Manager,Australia,WW,Financial Services,Engaged,45,63,Opted In
CON-007772,Elizabeth,Moody,contact7772@example.test,ACC-00635,Scrum Master,Italy,Europe,Education,MQL,51,58,Opted In
CON-007773,James,Perez,contact7773@example.test,ACC-00288,Marketing Manager,Spain,Europe,Education,SQL,50,56,Opted In
CON-007774,Chelsea,Garcia,contact7774@example.test,ACC-00226,Scrum Master,Germany,WW,Technology,SQL,74,97,Opted In
CON-007775,Amber,Romero,contact7775@example.test,ACC-00218,Software Engineer,India,WW,Financial Services,Engaged,14,54,Opted In
CON-007776,Tara,Bailey,contact7776@example.test,ACC-00205,Software Engineer,Kenya,AMEA,Agriculture,MQL,88,81,Opted In
CON-007777,Jacob,Mclaughlin,contact7777@example.test,ACC-00314,Marketing Manager,United States,WW,Technology,Known,36,73,Opted In
CON-007778,Jessica,Brown,contact7778@example.test,ACC-00968,Training Manager,United Arab Emirates,AMEA,Technology,MQL,64,12,Opted In
CON-007779,Thomas,Erickson,contact7779@example.test,ACC-00375,Director of Technology,Netherlands,Europe,Education,Opportunity,7,41,Opted In
CON-007780,Kathryn,Everett,contact7780@example.test,ACC-00493,Marketing Manager,Singapore,APAC,Financial Services,Opportunity,58,73,Opted In
CON-007781,Andrew,Cisneros,contact7781@example.test,ACC-00329,Operations Manager,Germany,WW,Financial Services,MQL,11,2,Opted In
CON-007782,Timothy,Cruz,contact7782@example.test,ACC-00367,IT Manager,Italy,Europe,Manufacturing,Known,84,27,Opted In
CON-007783,Debra,Henderson,contact7783@example.test,ACC-00925,Project Manager,United Arab Emirates,AMEA,Financial Services,SQL,35,4,Opted In
CON-007784,Crystal,Wood,contact7784@example.test,ACC-00180,Software Engineer,United Arab Emirates,AMEA,Agriculture,Customer,71,42,Opted In
CON-007785,Brandi,Smith,contact7785@example.test,ACC-00966,Product Owner,United States,WW,Financial Services,Customer,12,46,Opted In
CON-007786,Rachel,Medina,contact7786@example.test,ACC-00589,Training Manager,Kenya,AMEA,Professional Services,Engaged,34,8,Not Subscribed
CON-007787,Craig,Pena,contact7787@example.test,ACC-00444,Marketing Manager,India,WW,Manufacturing,Engaged,48,5,Opted In
CON-007788,Joseph,Townsend,contact7788@example.test,ACC-00112,Operations Manager,United States,WW,Financial Services,Engaged,70,5,Opted In
CON-007789,Christine,Mcdonald,contact7789@example.test,ACC-00711,Project Manager,Australia,APAC,Professional Services,Engaged,50,9,Opted In
CON-007790,Sean,Ortiz,contact7790@example.test,ACC-00999,Training Manager,United Arab Emirates,AMEA,Education,Opportunity,19,9,Not Subscribed
CON-007791,Steven,Gordon,contact7791@example.test,ACC-00076,Scrum Master,United Arab Emirates,AMEA,Technology,Known,37,52,Not Subscribed
CON-007792,Daniel,Booker,contact7792@example.test,ACC-00389,Director of Technology,India,APAC,Education,Engaged,61,1,Opted In
CON-007793,Robert,Castaneda,contact7793@example.test,ACC-00384,Product Owner,Germany,WW,Manufacturing,MQL,5,26,Opted In
CON-007794,Dawn,Weaver,contact7794@example.test,ACC-00643,Training Manager,Saudi Arabia,AMEA,Education,Engaged,11,25,Opted In
CON-007795,Kent,Guerrero,contact7795@example.test,ACC-00121,Product Owner,India,APAC,Agriculture,Engaged,39,25,Opted In
CON-007796,Gregory,Lowe,contact7796@example.test,ACC-00389,Marketing Manager,France,Europe,Professional Services,Known,25,88,Not Subscribed
CON-007797,Vicki,Short,contact7797@example.test,ACC-00081,Project Manager,Australia,APAC,Professional Services,MQL,33,1,Not Subscribed
CON-007798,Edward,Myers,contact7798@example.test,ACC-00079,Scrum Master,Australia,WW,Agriculture,Known,89,16,Opted In
CON-007799,Miguel,Ashley,contact7799@example.test,ACC-00736,CIO,Kenya,AMEA,Professional Services,Opportunity,36,32,Not Subscribed
CON-007800,Reginald,Cruz,contact7800@example.test,ACC-00226,Training Manager,South Africa,AMEA,Education,Known,3,61,Opted In
CON-007801,George,Kane,contact7801@example.test,ACC-00944,Product Owner,United Kingdom,WW,Manufacturing,Engaged,27,88,Opted In
CON-007802,Bailey,Davis,contact7802@example.test,ACC-00931,Training Manager,Netherlands,Europe,Technology,SQL,44,14,Opted In
CON-007803,Mario,Harris,contact7803@example.test,ACC-00460,Project Manager,Australia,WW,Manufacturing,Opportunity,18,43,Opted In
CON-007804,Christina,Watkins,contact7804@example.test,ACC-00523,Product Owner,Saudi Arabia,AMEA,Professional Services,Customer,48,11,Opted In
CON-007805,Patricia,Martin,contact7805@example.test,ACC-00914,Project Manager,Japan,APAC,Professional Services,Known,43,0,Not Subscribed
CON-007806,Mark,Guzman,contact7806@example.test,ACC-00043,Training Manager,India,APAC,Education,Engaged,72,32,Opted In
CON-007807,Emily,Fuller,contact7807@example.test,ACC-00815,Product Owner,Spain,Europe,Education,SQL,56,24,Opted In
CON-007808,Albert,Wallace,contact7808@example.test,ACC-00775,Training Manager,Japan,APAC,Agriculture,Engaged,88,66,Not Subscribed
CON-007809,Kenneth,Taylor,contact7809@example.test,ACC-00210,CIO,Japan,APAC,Manufacturing,MQL,62,2,Opted In
CON-007810,Michelle,Johnson,contact7810@example.test,ACC-00186,Director of Technology,India,WW,Financial Services,Customer,45,77,Opted In
CON-007811,Joseph,Alvarez,contact7811@example.test,ACC-00584,Scrum Master,Australia,APAC,Education,Engaged,65,95,Opted In
CON-007812,Kathy,Jenkins,contact7812@example.test,ACC-00787,Project Manager,Australia,WW,Manufacturing,Customer,79,97,Not Subscribed
CON-007813,Brittany,Shea,contact7813@example.test,ACC-00301,IT Manager,United Kingdom,WW,Professional Services,Customer,59,36,Opted In
CON-007814,Bryan,Kim,contact7814@example.test,ACC-00476,IT Manager,Spain,Europe,Manufacturing,Opportunity,10,26,Opted In
CON-007815,Christine,Washington,contact7815@example.test,ACC-00512,CIO,South Africa,AMEA,Professional Services,Opportunity,19,34,Opted In
CON-007816,Anna,Tran,contact7816@example.test,ACC-00238,Project Manager,India,APAC,Education,Opportunity,66,39,Opted In
CON-007817,Caitlin,Parker,contact7817@example.test,ACC-00605,Product Owner,Japan,APAC,Technology,SQL,89,18,Not Subscribed
CON-007818,Erin,Scott,contact7818@example.test,ACC-00556,Software Engineer,Australia,APAC,Professional Services,Known,76,17,Opted In
CON-007819,Michael,Williamson,contact7819@example.test,ACC-00945,CIO,Spain,Europe,Manufacturing,MQL,32,46,Not Subscribed
CON-007820,Ashley,Sullivan,contact7820@example.test,ACC-00881,Product Owner,United States,WW,Agriculture,Customer,69,52,Not Subscribed
CON-007821,Charles,Hicks,contact7821@example.test,ACC-00597,Software Engineer,Saudi Arabia,AMEA,Professional Services,Opportunity,39,66,Opted In
CON-007822,Leah,Pham,contact7822@example.test,ACC-00621,Marketing Manager,Singapore,APAC,Manufacturing,MQL,66,16,Not Subscribed
CON-007823,Melanie,Rodriguez,contact7823@example.test,ACC-00128,Training Manager,Netherlands,Europe,Professional Services,Known,81,15,Opted In
CON-007824,Steven,Roberts,contact7824@example.test,ACC-00849,Product Owner,Australia,WW,Manufacturing,MQL,86,57,Not Subscribed
CON-007825,Stephen,Acevedo,contact7825@example.test,ACC-00593,Director of Technology,India,APAC,Professional Services,Opportunity,36,39,Opted In
CON-007826,Matthew,Ross,contact7826@example.test,ACC-00817,Scrum Master,Australia,WW,Agriculture,Known,71,22,Opted In
CON-007827,Bonnie,Stokes,contact7827@example.test,ACC-00701,Training Manager,Australia,WW,Technology,SQL,83,18,Opted In
CON-007828,Daniel,James,contact7828@example.test,ACC-00700,CIO,Singapore,APAC,Agriculture,MQL,93,21,Not Subscribed
CON-007829,Kimberly,Ferguson,contact7829@example.test,ACC-00655,CIO,United States,WW,Manufacturing,MQL,41,78,Opted In
CON-007830,Joseph,Stewart,contact7830@example.test,ACC-00949,CIO,Singapore,APAC,Technology,Engaged,13,81,Not Subscribed
CON-007831,Laura,Jackson,contact7831@example.test,ACC-00770,Scrum Master,Saudi Arabia,AMEA,Manufacturing,SQL,96,92,Opted In
CON-007832,Danielle,Drake,contact7832@example.test,ACC-00351,Director of Technology,Italy,Europe,Financial Services,SQL,3,38,Not Subscribed
CON-007833,Nancy,Murphy,contact7833@example.test,ACC-00727,Software Engineer,United Kingdom,WW,Education,Known,83,88,Opted In
CON-007834,George,Houston,contact7834@example.test,ACC-00024,Marketing Manager,South Africa,AMEA,Technology,Customer,17,0,Opted In
CON-007835,Valerie,Martin,contact7835@example.test,ACC-00527,Director of Technology,South Africa,AMEA,Professional Services,Customer,84,56,Opted In
CON-007836,Donald,Ellis,contact7836@example.test,ACC-00638,Marketing Manager,United Kingdom,WW,Agriculture,MQL,47,19,Opted In
CON-007837,Randy,Roberts,contact7837@example.test,ACC-00375,Project Manager,Germany,WW,Professional Services,SQL,22,29,Opted In
CON-007838,Carolyn,Brown,contact7838@example.test,ACC-00810,Training Manager,Germany,WW,Professional Services,Opportunity,40,99,Opted In
CON-007839,Mary,White,contact7839@example.test,ACC-00870,Software Engineer,Australia,APAC,Professional Services,SQL,61,100,Opted In
CON-007840,Amanda,King,contact7840@example.test,ACC-00374,Training Manager,Singapore,APAC,Manufacturing,Opportunity,40,40,Opted In
CON-007841,Abigail,Carrillo,contact7841@example.test,ACC-00162,IT Manager,Singapore,APAC,Manufacturing,Customer,64,92,Not Subscribed
CON-007842,Aaron,Wiley,contact7842@example.test,ACC-00861,Training Manager,India,APAC,Financial Services,Opportunity,64,84,Not Subscribed
CON-007843,Ashley,Lee,contact7843@example.test,ACC-00245,Product Owner,Netherlands,Europe,Agriculture,Customer,30,58,Opted In
CON-007844,Elizabeth,Williams,contact7844@example.test,ACC-00765,Product Owner,France,Europe,Financial Services,Known,0,80,Opted In
CON-007845,Timothy,Estrada,contact7845@example.test,ACC-00088,Training Manager,Netherlands,Europe,Manufacturing,SQL,55,24,Opted In
CON-007846,Amber,Young,contact7846@example.test,ACC-00665,Director of Technology,Saudi Arabia,AMEA,Education,Engaged,9,44,Not Subscribed
CON-007847,Brooke,Wells,contact7847@example.test,ACC-00277,CIO,Spain,Europe,Financial Services,SQL,36,62,Opted In
CON-007848,Martha,Paul,contact7848@example.test,ACC-00659,IT Manager,Australia,APAC,Education,SQL,31,66,Not Subscribed
CON-007849,Daniel,Bailey,contact7849@example.test,ACC-00131,Marketing Manager,Germany,WW,Education,Known,87,58,Opted In
CON-007850,Tracey,Young,contact7850@example.test,ACC-00930,IT Manager,Kenya,AMEA,Financial Services,Known,68,80,Not Subscribed
CON-007851,Edward,Choi,contact7851@example.test,ACC-00560,Project Manager,South Africa,AMEA,Financial Services,Opportunity,65,81,Not Subscribed
CON-007852,Kristina,Herman,contact7852@example.test,ACC-00752,Director of Technology,Spain,Europe,Financial Services,SQL,34,53,Opted In
CON-007853,Brandon,Lewis,contact7853@example.test,ACC-00252,Scrum Master,United States,WW,Technology,MQL,71,71,Opted In
CON-007854,Erin,Cortez,contact7854@example.test,ACC-00029,Product Owner,Netherlands,Europe,Technology,SQL,11,75,Opted In
CON-007855,Kathleen,Powell,contact7855@example.test,ACC-00265,Project Manager,Germany,Europe,Technology,Opportunity,61,6,Not Subscribed
CON-007856,Brittany,Booth,contact7856@example.test,ACC-00972,Scrum Master,United Arab Emirates,AMEA,Agriculture,SQL,84,9,Opted In
CON-007857,Candace,Newman,contact7857@example.test,ACC-00235,Scrum Master,Saudi Arabia,AMEA,Technology,Known,41,42,Opted In
CON-007858,Andre,Donaldson,contact7858@example.test,ACC-00855,Scrum Master,India,APAC,Financial Services,SQL,71,86,Opted In
CON-007859,Michael,Carter,contact7859@example.test,ACC-00117,Project Manager,Germany,WW,Technology,Known,29,3,Opted In
CON-007860,Angela,Saunders,contact7860@example.test,ACC-00196,Director of Technology,United Arab Emirates,AMEA,Education,Customer,79,41,Opted In
CON-007861,James,Gonzales,contact7861@example.test,ACC-00824,Software Engineer,South Africa,AMEA,Financial Services,MQL,41,98,Opted In
CON-007862,Amber,Kirk,contact7862@example.test,ACC-00030,Operations Manager,Germany,Europe,Agriculture,Engaged,62,98,Not Subscribed
CON-007863,Veronica,Reynolds,contact7863@example.test,ACC-00828,Operations Manager,Germany,Europe,Agriculture,Opportunity,7,49,Opted In
CON-007864,Ashley,Shaw,contact7864@example.test,ACC-00055,Project Manager,Germany,Europe,Agriculture,SQL,37,3,Opted In
CON-007865,Timothy,Le,contact7865@example.test,ACC-00091,CIO,United Kingdom,WW,Financial Services,Opportunity,93,35,Opted In
CON-007866,Andrew,Wilson,contact7866@example.test,ACC-00676,Scrum Master,India,WW,Technology,SQL,79,2,Opted In
CON-007867,Thomas,Perry,contact7867@example.test,ACC-00935,CIO,Australia,APAC,Manufacturing,Engaged,12,58,Opted In
CON-007868,Dawn,Johnson,contact7868@example.test,ACC-00885,Scrum Master,Japan,APAC,Technology,MQL,85,45,Opted In
CON-007869,Daniel,Christensen,contact7869@example.test,ACC-00298,Director of Technology,India,APAC,Financial Services,MQL,10,37,Opted In
CON-007870,Ronald,Oneal,contact7870@example.test,ACC-00425,CIO,Australia,APAC,Education,MQL,69,89,Opted In
CON-007871,David,Hall,contact7871@example.test,ACC-00969,Software Engineer,Saudi Arabia,AMEA,Financial Services,Opportunity,26,92,Not Subscribed
CON-007872,Samantha,Turner,contact7872@example.test,ACC-00418,IT Manager,Saudi Arabia,AMEA,Professional Services,MQL,41,96,Not Subscribed
CON-007873,Tanya,Anderson,contact7873@example.test,ACC-00450,IT Manager,South Africa,AMEA,Technology,Opportunity,47,62,Not Subscribed
CON-007874,Caitlin,Williams,contact7874@example.test,ACC-00579,Director of Technology,South Africa,AMEA,Agriculture,Engaged,76,95,Opted In
CON-007875,Timothy,Ortega,contact7875@example.test,ACC-00839,Training Manager,Kenya,AMEA,Professional Services,Engaged,0,59,Opted In
CON-007876,Stephanie,Hansen,contact7876@example.test,ACC-00466,CIO,Kenya,AMEA,Manufacturing,Opportunity,83,92,Opted In
CON-007877,Sarah,Cardenas,contact7877@example.test,ACC-00829,Product Owner,India,APAC,Education,SQL,14,100,Opted In
CON-007878,Nicholas,Turner,contact7878@example.test,ACC-00844,Project Manager,Germany,Europe,Agriculture,Customer,19,71,Not Subscribed
CON-007879,Benjamin,Thomas,contact7879@example.test,ACC-00860,Director of Technology,United States,WW,Professional Services,Engaged,56,52,Opted In
CON-007880,Kimberly,Wilson,contact7880@example.test,ACC-00523,Director of Technology,Germany,WW,Agriculture,Opportunity,69,12,Opted In
CON-007881,Renee,Carr,contact7881@example.test,ACC-00541,IT Manager,Germany,Europe,Technology,Known,36,58,Opted In
CON-007882,Ryan,Woods,contact7882@example.test,ACC-00284,Scrum Master,Kenya,AMEA,Manufacturing,Engaged,99,86,Opted In
CON-007883,Leslie,Coleman,contact7883@example.test,ACC-00416,Operations Manager,South Africa,AMEA,Technology,Customer,8,72,Opted In
CON-007884,Gregory,Mcmillan,contact7884@example.test,ACC-00982,Director of Technology,United States,WW,Professional Services,MQL,46,92,Opted In
CON-007885,Henry,Lynch,contact7885@example.test,ACC-00363,CIO,France,Europe,Technology,SQL,43,45,Opted In
CON-007886,Martin,Lewis,contact7886@example.test,ACC-00825,Marketing Manager,South Africa,AMEA,Agriculture,Known,0,0,Not Subscribed
CON-007887,Cynthia,Keller,contact7887@example.test,ACC-00306,Director of Technology,Netherlands,Europe,Financial Services,SQL,56,21,Opted In
CON-007888,Scott,Johnson,contact7888@example.test,ACC-00520,Project Manager,Singapore,APAC,Education,Opportunity,92,87,Opted In
CON-007889,Victor,Castillo,contact7889@example.test,ACC-00861,Scrum Master,Germany,WW,Financial Services,MQL,36,68,Opted In
CON-007890,Paul,Weaver,contact7890@example.test,ACC-00739,Operations Manager,United Kingdom,WW,Financial Services,SQL,53,91,Opted In
CON-007891,Gail,Nguyen,contact7891@example.test,ACC-00243,Operations Manager,Australia,WW,Education,Engaged,11,12,Opted In
CON-007892,Carla,Burke,contact7892@example.test,ACC-00838,Project Manager,Australia,APAC,Education,Customer,40,74,Opted In
CON-007893,Mark,Davis,contact7893@example.test,ACC-00339,CIO,Singapore,APAC,Technology,Customer,44,85,Opted In
CON-007894,Madison,Hall,contact7894@example.test,ACC-00589,Scrum Master,United Arab Emirates,AMEA,Agriculture,Known,63,33,Not Subscribed
CON-007895,Jeffrey,Smith,contact7895@example.test,ACC-00138,Product Owner,Italy,Europe,Education,Opportunity,66,68,Opted In
CON-007896,Maria,Montes,contact7896@example.test,ACC-00538,CIO,United Kingdom,WW,Technology,Customer,96,6,Not Subscribed
CON-007897,Karl,Chandler,contact7897@example.test,ACC-00876,IT Manager,Netherlands,Europe,Agriculture,Opportunity,46,40,Not Subscribed
CON-007898,Jeffery,Martin,contact7898@example.test,ACC-00258,Software Engineer,India,WW,Financial Services,Customer,56,59,Not Subscribed
CON-007899,Maria,Lam,contact7899@example.test,ACC-00490,Product Owner,France,Europe,Manufacturing,MQL,75,50,Not Subscribed
CON-007900,Brian,Figueroa,contact7900@example.test,ACC-00922,Operations Manager,United States,WW,Financial Services,Opportunity,81,60,Opted In
CON-007901,Preston,Barrett,contact7901@example.test,ACC-00860,Software Engineer,France,Europe,Professional Services,Known,46,58,Opted In
CON-007902,Stacey,Arias,contact7902@example.test,ACC-00119,Marketing Manager,Japan,APAC,Financial Services,Opportunity,49,86,Not Subscribed
CON-007903,Carlos,Love,contact7903@example.test,ACC-00490,Product Owner,Singapore,APAC,Financial Services,Opportunity,72,7,Opted In
CON-007904,Thomas,Leblanc,contact7904@example.test,ACC-00407,CIO,Singapore,APAC,Agriculture,Customer,37,37,Not Subscribed
CON-007905,Danielle,Schultz,contact7905@example.test,ACC-00646,Marketing Manager,Germany,WW,Professional Services,Opportunity,42,64,Opted In
CON-007906,Steven,Moore,contact7906@example.test,ACC-00073,Training Manager,India,APAC,Agriculture,Customer,29,24,Opted In
CON-007907,Kelsey,Herrera,contact7907@example.test,ACC-00305,Software Engineer,United Arab Emirates,AMEA,Education,Opportunity,41,26,Opted In
CON-007908,Amy,Sanchez,contact7908@example.test,ACC-00427,Scrum Master,Kenya,AMEA,Agriculture,Known,36,39,Not Subscribed
CON-007909,Michael,Morris,contact7909@example.test,ACC-00265,IT Manager,Singapore,APAC,Agriculture,Customer,37,12,Not Subscribed
CON-007910,Emily,Spencer,contact7910@example.test,ACC-00094,Marketing Manager,Japan,APAC,Manufacturing,Known,62,7,Opted In
CON-007911,George,Silva,contact7911@example.test,ACC-00227,Product Owner,Australia,WW,Professional Services,Known,32,56,Opted In
CON-007912,Kevin,Maldonado,contact7912@example.test,ACC-00120,Software Engineer,India,APAC,Education,Customer,50,2,Opted In
CON-007913,Michael,Marquez,contact7913@example.test,ACC-00711,CIO,India,WW,Education,Opportunity,0,96,Opted In
CON-007914,Larry,Sullivan,contact7914@example.test,ACC-00643,Operations Manager,United States,WW,Professional Services,Opportunity,64,1,Not Subscribed
CON-007915,Tiffany,Murphy,contact7915@example.test,ACC-00283,Software Engineer,India,APAC,Education,MQL,30,2,Not Subscribed
CON-007916,Micheal,Miller,contact7916@example.test,ACC-00150,Software Engineer,Spain,Europe,Professional Services,SQL,99,50,Not Subscribed
CON-007917,Carl,Rogers,contact7917@example.test,ACC-00286,Training Manager,Singapore,APAC,Professional Services,Customer,100,55,Opted In
CON-007918,Brett,Christian,contact7918@example.test,ACC-00755,Project Manager,United States,WW,Technology,Opportunity,47,100,Opted In
CON-007919,Brandon,Parker,contact7919@example.test,ACC-00590,Director of Technology,Kenya,AMEA,Agriculture,SQL,44,8,Not Subscribed
CON-007920,Christopher,West,contact7920@example.test,ACC-00807,Training Manager,France,Europe,Technology,Engaged,56,8,Opted In
CON-007921,Kyle,Ruiz,contact7921@example.test,ACC-00416,Director of Technology,Japan,APAC,Technology,Opportunity,53,60,Opted In
CON-007922,Kathy,Fowler,contact7922@example.test,ACC-00518,Product Owner,Spain,Europe,Financial Services,Known,8,98,Not Subscribed
CON-007923,Michael,Thomas,contact7923@example.test,ACC-00555,Project Manager,Kenya,AMEA,Education,Known,31,28,Opted In
CON-007924,Samuel,Rice,contact7924@example.test,ACC-00568,Director of Technology,Saudi Arabia,AMEA,Financial Services,MQL,70,11,Opted In
CON-007925,Julia,Oconnor,contact7925@example.test,ACC-00864,IT Manager,India,WW,Agriculture,Engaged,49,18,Opted In
CON-007926,Daniel,Clarke,contact7926@example.test,ACC-00581,Director of Technology,Netherlands,Europe,Financial Services,Customer,82,93,Opted In
CON-007927,Steven,Kelly,contact7927@example.test,ACC-00352,CIO,United States,WW,Professional Services,SQL,88,48,Opted In
CON-007928,Kevin,Shaffer,contact7928@example.test,ACC-00004,Scrum Master,Saudi Arabia,AMEA,Education,Known,3,8,Opted In
CON-007929,Ashley,Gonzalez,contact7929@example.test,ACC-00993,Director of Technology,Italy,Europe,Manufacturing,Customer,64,8,Not Subscribed
CON-007930,Keith,Valenzuela,contact7930@example.test,ACC-00542,Training Manager,United Kingdom,WW,Agriculture,Engaged,73,89,Not Subscribed
CON-007931,James,Cook,contact7931@example.test,ACC-00198,Marketing Manager,Saudi Arabia,AMEA,Technology,MQL,45,2,Opted In
CON-007932,Tracy,Ferguson,contact7932@example.test,ACC-00575,Operations Manager,Germany,WW,Manufacturing,Known,29,59,Opted In
CON-007933,Jeffrey,Martinez,contact7933@example.test,ACC-00395,Director of Technology,Australia,APAC,Manufacturing,Known,36,21,Not Subscribed
CON-007934,Jeff,Miller,contact7934@example.test,ACC-00988,CIO,Germany,WW,Agriculture,Known,16,39,Opted In
CON-007935,Kristin,Barker,contact7935@example.test,ACC-00835,Software Engineer,United Arab Emirates,AMEA,Financial Services,Known,83,80,Opted In
CON-007936,John,Newman,contact7936@example.test,ACC-00560,Operations Manager,Australia,APAC,Technology,Known,87,49,Opted In
CON-007937,Samantha,Baird,contact7937@example.test,ACC-00666,Software Engineer,Japan,APAC,Professional Services,Customer,45,59,Opted In
CON-007938,Ronald,Johnson,contact7938@example.test,ACC-00761,Operations Manager,Netherlands,Europe,Education,Customer,95,88,Opted In
CON-007939,Thomas,Nichols,contact7939@example.test,ACC-00023,CIO,Germany,WW,Manufacturing,MQL,17,4,Not Subscribed
CON-007940,Gregory,Mcintyre,contact7940@example.test,ACC-00992,Project Manager,Singapore,APAC,Agriculture,Known,24,63,Not Subscribed
CON-007941,Carlos,Bauer,contact7941@example.test,ACC-00599,Scrum Master,United Arab Emirates,AMEA,Financial Services,Engaged,2,75,Opted In
CON-007942,Timothy,Alvarez,contact7942@example.test,ACC-00370,Software Engineer,South Africa,AMEA,Manufacturing,MQL,37,79,Opted In
CON-007943,Alec,Wilcox,contact7943@example.test,ACC-00174,CIO,Singapore,APAC,Technology,MQL,11,30,Not Subscribed
CON-007944,Ryan,Stewart,contact7944@example.test,ACC-00152,Project Manager,Singapore,APAC,Professional Services,SQL,13,30,Opted In
CON-007945,Bryan,White,contact7945@example.test,ACC-00950,Product Owner,India,APAC,Manufacturing,SQL,12,80,Opted In
CON-007946,Sean,Torres,contact7946@example.test,ACC-00080,Director of Technology,United Kingdom,WW,Education,Engaged,26,89,Not Subscribed
CON-007947,Mark,Guerrero,contact7947@example.test,ACC-00735,Training Manager,Germany,Europe,Professional Services,Engaged,95,15,Opted In
CON-007948,Sara,Daniel,contact7948@example.test,ACC-00744,Software Engineer,South Africa,AMEA,Technology,Known,9,13,Opted In
CON-007949,Timothy,Shaffer,contact7949@example.test,ACC-00679,IT Manager,Japan,APAC,Professional Services,Opportunity,27,28,Opted In
CON-007950,William,Garcia,contact7950@example.test,ACC-00616,Director of Technology,United Kingdom,WW,Professional Services,Customer,77,10,Not Subscribed
CON-007951,Anne,Rodriguez,contact7951@example.test,ACC-00166,IT Manager,Germany,WW,Financial Services,Opportunity,72,52,Opted In
CON-007952,Roger,Mendoza,contact7952@example.test,ACC-00273,Product Owner,United Kingdom,WW,Manufacturing,Customer,66,53,Opted In
CON-007953,Kelly,Booth,contact7953@example.test,ACC-00905,Project Manager,India,APAC,Manufacturing,Opportunity,67,99,Not Subscribed
CON-007954,Tyler,Moss,contact7954@example.test,ACC-00675,Training Manager,Spain,Europe,Professional Services,Known,58,52,Not Subscribed
CON-007955,Scott,Gray,contact7955@example.test,ACC-00183,Scrum Master,India,WW,Education,MQL,34,20,Opted In
CON-007956,Francisco,Lamb,contact7956@example.test,ACC-00958,Training Manager,Saudi Arabia,AMEA,Manufacturing,Opportunity,34,3,Opted In
CON-007957,Brianna,Brown,contact7957@example.test,ACC-00030,Software Engineer,Italy,Europe,Technology,SQL,47,32,Opted In
CON-007958,Lance,Clark,contact7958@example.test,ACC-00949,Scrum Master,India,APAC,Technology,MQL,59,49,Opted In
CON-007959,Randy,Matthews,contact7959@example.test,ACC-00195,Training Manager,Germany,Europe,Manufacturing,Opportunity,50,45,Not Subscribed
CON-007960,Barbara,Oneal,contact7960@example.test,ACC-00694,CIO,Germany,Europe,Manufacturing,Known,99,31,Opted In
CON-007961,Crystal,Jordan,contact7961@example.test,ACC-00909,Project Manager,Kenya,AMEA,Manufacturing,Engaged,53,58,Opted In
